"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558213135,16.086965005678042,0,-90.41221374045801,60.23664122137404,14.770992366412214,-0.13427734375,0.949462890625,0.07080078125,-80.91645089327382,8.02764877796951,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213235,16.086965005678042,16.086965005678042,21.427480916030536,-20.65648854961832,0.19083969465648856,-0.58544921875,0.97412109375,-0.1142578125,-58.51914851954334,30.83341969447987,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213336,16.086965005678042,16.086965005678042,98.81679389312977,-68.38931297709924,-19.984732824427482,-0.52880859375,0.745361328125,-0.15478515625,-53.52693285377625,34.78562281153779,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213436,16.086965005678042,16.086965005678042,86.7557251908397,-59.0763358778626,-26.358778625954198,-0.779541015625,0.57958984375,0.003662109375,-36.63055189339192,53.368597774083014,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213536,16.086965005678042,16.086965005678042,15.854961832061068,-10.412213740458014,-12.374045801526718,-1.087646484375,0.243408203125,-0.259033203125,-12.281910461446305,71.90219839409528,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213636,16.086965005678042,16.086965005678042,-102.09923664122137,66.06106870229007,16.984732824427482,-1.144287109375,-0.0322265625,-0.250244140625,1.5759688272263002,77.56547977534017,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213737,17.695661506245845,32.173930011356084,-114.97709923664122,71.45801526717557,32.25954198473283,-0.724365234375,0.575439453125,-0.032470703125,-38.43580350886751,51.49182701440754,0,16.2,17,0,-1.2,-1.2,-1,0,0,0,-35.4,48
1528558213838,17.695661506245845,32.173930011356084,-45.908396946564885,24.51145038167939,16.81679389312977,-0.540771484375,0.90966796875,-0.06640625,-59.08106002346506,30.663430135163527,0,16.4,16,0,-3.8,0.4,-0.6,0,0,0,-36,48.4
1528558213937,17.695661506245845,32.173930011356084,69.58015267175573,-49.42748091603053,-9.687022900763358,-0.4892578125,0.92138671875,0.062744140625,-61.83761606168725,27.913508955089455,0,16.4,16,0,-3.8,0.4,-0.6,0,0,0,-36,48.4
1528558214037,17.695661506245845,32.173930011356084,97.56488549618321,-66.29007633587786,-24.938931297709924,-0.655029296875,0.699462890625,-0.202392578125,-45.57409254581493,41.973686897248996,0,16.4,16,0,-3.8,0.4,-0.6,0,0,0,-36,48.4
1528558214137,17.695661506245845,32.173930011356084,78.78625954198473,-55.06870229007634,-29.358778625954198,-0.778564453125,0.572021484375,-0.076171875,-36.17508539663943,53.45421222568656,0,16.4,16,0,-3.8,0.4,-0.6,0,0,0,-36,48.4
1528558214237,17.695661506245845,16.086965005678042,27.129770992366414,-17.053435114503817,-17.236641221374047,-1.06884765625,0.533447265625,-0.16748046875,-26.24652285286349,62.385670788328206,0,16.4,16,0,-3.8,0.4,-0.6,0,0,0,-36,48.4
